NAME,RCH,GIS,MON,AREAkm2,FLOW_INcms,FLOW_OUTcms,EVAPcms,TLOSScms,SEDINtons,SEDOUTtons,SEDCONCmg/L,ORGNINkg,ORGNOUTkg,ORGPINkg,ORGP_OUTkg,NO3_INkg,NO3_OUTkg,NH4_INkg,NH4_OUTkg,NO2_INkg,NO2_OUTkg,MINP_INkg,MINP_OUTkg,CHLA_INkg,CHLA_OUTkg,CBOD_INkg,CBOD_OUTkg,DISOX_INkg,DISOX_OUTkg,SOLPST_INmg,SOLPST_OUTmg,SORPST_INmg,SORPST_OUTmg,REACTPSTmg,VOLPSTmg,SETTLPSTmg,RESUSP_PSTmg,DIFFUSEPSTmg,REACBEDPSTmg,BURYPSTmg,BED_PSTmg,BACTP_OUTct,BACTLP_OUTct,CMETAL#1kg,CMETAL#2kg,CMETAL#3kg,TOT_Nkg,TOT_Pkg,NO3ConcMg/l,WTMPdegc
REACH,15,0,8,58.8,1.04,1.03,0.0108,0.0,23200.0,19000.0,2130.0,16700.0,15400.0,6110.0,5320.0,20.7,15.4,0.0,184.0,0.0,0.685,19.8,158.0,667.0,192.0,970000.0,613000.0,8340.0,3050.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15600.0,5470.0,0.0,0.0
REACH,28,0,8,90.7,4.47,4.42,0.0533,0.0,57000.0,36900.0,1220.0,42900.0,33900.0,14800.0,9920.0,138.0,192.0,0.0,1090.0,0.0,100.0,85.9,2080.0,1720.0,233.0,2860000.0,947000.0,40000.0,21800.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,35300.0,12000.0,0.0,0.0
REACH,33,0,8,126.0,5.61,5.6,0.00842,0.0,142000.0,1650.0,49.3,63400.0,62300.0,20900.0,20200.0,159.0,160.0,184.0,443.0,6.31,13.9,331.0,905.0,1720.0,1460.0,6230000.0,5430000.0,8390.0,3990.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,62900.0,21100.0,0.0,0.0
REACH,38,0,8,50.6,0.788,0.783,0.00352,0.0,14700.0,13500.0,2210.0,11700.0,11300.0,4280.0,4020.0,20.1,17.5,0.0,5.91,0.0,0.385,16.6,63.3,469.0,282.0,717000.0,544000.0,6510.0,551.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11400.0,4080.0,0.0,0.0
REACH,39,0,8,29.1,1.11,1.1,0.00751,0.0,6690.0,5430.0,742.0,7390.0,6750.0,2510.0,2120.0,576.0,679.0,0.0,1.6,0.0,0.0265,19.7,120.0,317.0,57.7,386000.0,184000.0,7450.0,2130.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7430.0,2240.0,0.0,0.0
REACH,43,0,8,19.5,0.724,0.724,0.000222,0.0,10200.0,10100.0,1380.0,3610.0,3600.0,1250.0,1250.0,14.6,16.6,0.0,6.27,0.0,0.000811,11.3,16.5,145.0,138.0,544000.0,531000.0,3460.0,353.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3620.0,1260.0,0.0,0.0
REACH,2,0,9,28.3,0.00832,0.00724,0.0013,0.0,22.5,16.2,126.0,16.1,13.4,5.57,4.13,2.06,1.43,0.0,0.0189,0.0,0.000941,0.0355,0.657,0.498,0.0,1470.0,568.0,151.0,88.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.9,4.79,0.0,0.0
REACH,8,0,9,109.0,0.148,0.148,0.0108,0.0,317.0,191.0,281.0,870.0,711.0,290.0,200.0,12.7,10.2,0.0,18.7,0.0,1.03,1.56,73.2,33.3,0.0,18600.0,3860.0,3200.0,2920.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,741.0,273.0,0.0,0.0
REACH,11,0,9,173.0,0.0781,0.0773,0.00164,0.0,90.8,4.06,9.08,273.0,266.0,78.7,75.5,6.82,6.46,7.26,9.91,0.606,0.982,32.1,35.0,0.14,0.0,5510.0,4640.0,1330.0,1330.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,283.0,111.0,0.0,0.0
REACH,15,0,9,58.8,0.0538,0.0486,0.00813,0.0,612.0,390.0,1250.0,542.0,414.0,200.0,130.0,3.17,2.13,0.0,17.3,0.0,0.586,0.766,24.5,20.4,0.0,25600.0,6960.0,790.0,546.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,434.0,155.0,0.0,0.0
REACH,28,0,9,90.7,0.465,0.476,0.0231,0.0,3660.0,2150.0,778.0,3070.0,2390.0,1070.0,678.0,43.1,82.4,0.0,225.0,0.0,42.7,7.4,282.0,121.0,0.0,195000.0,36600.0,5590.0,5660.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2740.0,959.0,0.0,0.0
REACH,33,0,9,126.0,0.637,0.634,0.00646,0.0,8120.0,144.0,17.7,3750.0,3660.0,1240.0,1200.0,56.4,55.6,8.17,19.4,1.04,1.3,35.6,78.6,74.6,52.4,409000.0,352000.0,1690.0,915.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3740.0,1270.0,0.0,0.0
REACH,38,0,9,50.6,0.264,0.263,0.00288,0.0,2360.0,2220.0,453.0,2120.0,2070.0,773.0,740.0,24.0,23.7,0.0,24.4,0.0,0.117,5.13,19.9,84.7,52.6,142000.0,119000.0,2020.0,416.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2120.0,759.0,0.0,0.0
REACH,39,0,9,29.1,0.0451,0.0448,0.00198,0.0,167.0,127.0,159.0,223.0,194.0,74.5,56.9,2.72,2.2,0.0,0.279,0.0,0.0436,0.451,10.1,8.0,0.0,9180.0,3340.0,838.0,484.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,197.0,67.1,0.0,0.0
REACH,43,0,9,19.5,0.0251,0.0249,0.000153,0.0,436.0,431.0,300.0,107.0,106.0,36.3,36.0,1.74,1.7,0.0,0.393,0.0,0.00026,0.16,0.397,4.17,3.45,22900.0,22100.0,186.0,107.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,109.0,36.4,0.0,0.0
REACH,2,0,1,28.3,0.00137,0.000604,0.000769,0.0,4.3e-08,0.0,0.0,4.81e-05,1.58e-05,0.000144,4.15e-05,0.864,0.38,0.0,0.0446,0.0,0.00406,4.82e-05,0.00324,6.92e-14,0.0,0.0,0.0,43.7,20.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.428,0.00328,0.0,0.0
REACH,8,0,1,109.0,0.00244,8.56e-05,0.00236,0.0,2.5e-08,0.0,0.0,0.000109,3.08e-06,0.000326,8.42e-06,2.93,0.102,0.0,0.00313,0.0,0.000123,0.000109,1.87e-05,6.12e-12,0.0,0.0,0.0,77.6,3.12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.106,2.71e-05,0.0,0.0
REACH,11,0,1,173.0,0.000693,0.00018,0.000513,0.0,0.000312,0.000149,0.121,3.16e-05,6.01e-06,8.13e-05,1.36e-05,0.477,0.127,0.0627,0.0235,0.0086,0.00438,0.0052,0.00243,5.56e-14,0.0,0.0,0.0,21.4,6.16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.155,0.00244,0.0,0.0
REACH,15,0,1,58.8,0.00189,2.11e-06,0.00189,0.0,5.55e-08,1.79e-09,2.87e-05,8.24e-05,7.68e-08,0.000247,2.08e-07,0.56,0.000625,0.0,0.000122,0.0,0.0,8.25e-05,2.75e-07,2.55e-13,0.0,0.0,0.0,52.5,0.0669,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.000748,4.83e-07,0.0,0.0
REACH,28,0,1,90.7,0.00605,2.84e-05,0.00602,0.0,6.01e-08,0.0,0.0,0.000115,4.43e-07,0.000344,1.21e-06,0.801,0.00375,0.0,0.000637,0.0,1.4e-06,0.000115,1.63e-06,1.24e-13,0.0,0.0,0.0,168.0,0.971,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00439,2.85e-06,0.0,0.0
REACH,33,0,1,126.0,0.00209,0.000123,0.00197,0.0,5.55e-08,0.000166,0.213,0.0001,4.12e-06,0.000283,9.92e-06,0.276,0.0165,0.012,0.00678,0.000813,0.000507,0.00201,0.000397,2.85e-13,0.0,0.0,0.0,58.8,3.52,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0238,0.000407,0.0,0.0
REACH,38,0,1,50.6,0.00189,0.000545,0.00135,0.0,4.35e-08,1.4e-09,3.35e-06,0.00011,2.26e-05,0.00033,5.69e-05,0.247,0.0727,0.0,0.0486,0.0,0.00507,0.00011,0.00123,4.53e-13,0.0,0.0,0.0,52.5,15.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.126,0.00128,0.0,0.0
REACH,39,0,1,29.1,0.00373,0.00231,0.00145,0.0,3.53e-08,1.14e-09,3.16e-06,4.48e-05,1.8e-05,0.000135,4.34e-05,1.02,0.648,0.0,0.132,0.0,0.0231,4.49e-05,0.0178,7.66e-15,0.0,0.0,0.0,119.0,65.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.803,0.0179,0.0,0.0
REACH,43,0,1,19.5,0.00255,0.00244,0.000115,0.0,5.91e-08,0.0,0.0,5.74e-05,5.23e-05,0.000172,0.000153,0.711,0.678,0.0,0.00546,0.0,3.63e-05,5.74e-05,0.000242,3.4e-14,0.0,0.0,0.0,81.2,67.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.684,0.000396,0.0,0.0
REACH,2,0,2,28.3,0.0155,0.0147,0.00077,0.0,284.0,223.0,622.0,224.0,208.0,76.9,68.6,39.5,38.6,0.0,8.67,0.0,0.117,0.276,2.26,10.1,0.0,13000.0,8750.0,229.0,47.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,256.0,70.9,0.0,0.0
REACH,8,0,2,109.0,0.0199,0.016,0.00391,0.0,108.0,49.1,274.0,153.0,104.0,47.0,26.9,65.4,56.4,0.0,22.9,0.0,1.71,0.388,6.29,8.01,0.0,7400.0,1270.0,318.0,119.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,185.0,33.2,0.0,0.0
REACH,11,0,2,173.0,0.0557,0.055,0.000676,0.0,17.6,2.79,5.53,617.0,603.0,185.0,180.0,154.0,154.0,115.0,119.0,7.14,8.09,37.7,40.8,0.0568,0.000488,10400.0,9350.0,292.0,353.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,884.0,221.0,0.0,0.0
REACH,15,0,2,58.8,0.00382,0.00157,0.00225,0.0,13.2,4.66,230.0,15.0,7.51,5.55,2.34,9.91,6.01,0.0,1.55,0.0,0.151,0.0384,0.379,0.805,0.0,637.0,82.8,68.7,15.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.2,2.72,0.0,0.0
REACH,28,0,2,90.7,0.0396,0.0313,0.00827,0.0,390.0,145.0,438.0,400.0,263.0,132.0,71.8,172.0,153.0,0.0,63.2,0.0,5.19,0.552,14.5,21.5,0.0,24000.0,3700.0,423.0,254.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,484.0,86.3,0.0,0.0
REACH,33,0,2,126.0,0.0653,0.0634,0.00195,0.0,841.0,4.34,5.21,712.0,673.0,221.0,205.0,291.0,288.0,39.2,58.3,0.684,2.2,7.23,17.2,5.8,0.0,42200.0,32600.0,140.0,90.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1020.0,222.0,0.0,0.0
REACH,38,0,2,50.6,0.0108,0.0093,0.00145,0.0,109.0,83.5,652.0,91.3,82.8,34.0,29.3,7.72,7.39,0.0,2.56,0.0,0.00317,0.163,0.997,3.77,0.0,5910.0,3400.0,93.3,9.55,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,92.7,30.3,0.0,0.0
REACH,39,0,2,29.1,0.00409,0.00277,0.00134,0.0,10.7,5.15,244.0,13.6,8.46,4.58,2.27,4.99,4.27,0.0,0.436,0.0,0.0839,0.0264,0.524,0.403,0.0,439.0,58.3,102.0,44.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.3,2.79,0.0,0.0
REACH,43,0,2,19.5,0.00273,0.00262,0.000111,0.0,27.4,26.1,580.0,11.1,11.0,3.78,3.72,3.07,3.04,0.0,0.0909,0.0,0.000267,0.0132,0.046,0.452,0.0,1160.0,1070.0,57.2,37.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.1,3.76,0.0,0.0
REACH,2,0,3,28.3,0.0218,0.0209,0.000869,0.0,263.0,213.0,618.0,236.0,217.0,82.1,72.1,13.8,13.2,0.0,0.0921,0.0,0.00286,0.453,3.32,9.66,0.0,14000.0,9390.0,350.0,112.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,230.0,75.5,0.0,0.0
REACH,8,0,3,109.0,0.123,0.116,0.0067,0.0,1370.0,895.0,466.0,1720.0,1420.0,553.0,412.0,63.9,59.3,0.0,0.0835,0.0,0.00348,3.08,53.6,70.2,0.0,65400.0,25600.0,2560.0,1340.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1480.0,466.0,0.0,0.0
REACH,11,0,3,173.0,0.123,0.122,0.000963,0.0,410.0,10.8,7.96,1260.0,1240.0,400.0,391.0,71.7,71.2,5.81,9.96,0.171,0.491,58.0,63.8,3.15,1.71,36200.0,33300.0,1030.0,1150.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1320.0,454.0,0.0,0.0
REACH,15,0,3,58.8,0.0321,0.0285,0.00352,0.0,418.0,263.0,421.0,428.0,338.0,157.0,111.0,3.86,4.61,0.0,43.9,0.0,3.37,0.633,10.1,16.8,0.0,18400.0,6170.0,483.0,258.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,390.0,121.0,0.0,0.0
REACH,28,0,3,90.7,0.272,0.256,0.0153,0.0,2000.0,1140.0,574.0,2500.0,1920.0,865.0,575.0,10.1,33.6,0.0,335.0,0.0,38.8,5.57,102.0,98.8,0.0,120000.0,30000.0,3980.0,3030.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2330.0,678.0,0.0,0.0
REACH,33,0,3,126.0,0.354,0.351,0.00328,0.0,3820.0,70.0,11.5,3110.0,3010.0,1010.0,968.0,14.6,15.2,92.1,145.0,2.86,5.56,29.9,59.5,51.2,36.7,229000.0,200000.0,657.0,614.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3180.0,1030.0,0.0,0.0
REACH,38,0,3,50.6,0.00178,0.000487,0.00129,0.0,10.5,6.04,330.0,7.36,3.77,2.75,1.15,0.247,0.0681,0.0,0.919,0.0,0.118,0.0111,0.0524,0.246,0.0,529.0,69.2,34.5,2.18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.88,1.2,0.0,0.0
REACH,39,0,3,29.1,0.00491,0.00343,0.00148,0.0,32.0,17.9,301.0,39.6,25.0,13.5,6.64,3.26,2.67,0.0,0.463,0.0,0.089,0.0721,1.32,1.35,0.0,1430.0,192.0,114.0,43.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28.2,7.95,0.0,0.0
REACH,43,0,3,19.5,0.00318,0.00302,0.000164,0.0,77.3,74.3,564.0,30.6,30.2,10.6,10.4,2.06,2.0,0.0,0.252,0.0,0.000494,0.0359,0.12,1.21,0.00695,3430.0,3150.0,47.4,29.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,32.4,10.5,0.0,0.0
REACH,2,0,4,28.3,0.000683,0.000106,0.000576,0.0,4.16e-08,1.39e-09,3.47e-06,0.000749,0.000206,0.000364,6.8e-05,0.475,0.0736,0.0,0.00899,0.0,0.000588,4.66e-05,5.66e-05,4e-11,0.0,0.0,0.0,18.8,3.18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0834,0.000125,0.0,0.0
REACH,8,0,4,109.0,0.00172,0.000119,0.0016,0.0,0.00161,0.000208,0.118,5.0,0.621,1.71,0.179,1.72,0.0952,0.0,0.149,0.0,0.0123,0.0106,0.014,0.0627,0.0,0.0,0.0,47.7,3.56,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.877,0.193,0.0,0.0
REACH,11,0,4,173.0,0.000134,7.65e-06,0.000126,0.0,6.5e-06,0.0,0.0,0.0514,0.00697,0.0151,0.00185,0.096,0.00552,0.0165,0.00174,0.00348,0.000197,0.00109,0.000354,2.08e-13,0.0,0.0,0.0,3.32,0.224,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0144,0.0022,0.0,0.0
REACH,15,0,4,58.8,0.000983,0.0,0.000983,0.0,5.98e-08,0.0,0.0,0.0731,0.0,0.0278,0.0,0.339,0.0,0.0,0.0,0.0,0.0,0.000177,0.0,1.58e-05,0.0,0.0,0.0,21.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
REACH,28,0,4,90.7,0.00294,4.63e-07,0.00294,0.0,3.49e-06,0.0,0.0,0.853,9.34e-05,0.32,3.24e-05,0.457,7.38e-05,0.0,2.78e-05,0.0,0.0,0.00221,8.16e-07,0.00303,0.0,0.0,0.0,64.7,0.0161,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.000195,3.33e-05,0.0,0.0
REACH,33,0,4,126.0,0.000388,0.0,0.000388,0.0,5.14e-08,0.0,0.0,5.25e-05,0.0,0.000154,0.0,0.0457,0.0,0.00219,0.0,0.0,0.0,5.48e-05,0.0,1.13e-12,0.0,0.0,0.0,8.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
REACH,38,0,4,50.6,0.000923,4.59e-06,0.000918,0.0,4.21e-08,1.4e-09,1.49e-05,0.000106,3.66e-07,0.000319,8.66e-07,0.137,0.000733,0.0,0.000679,0.0,0.0,0.000107,1.53e-06,1.8e-12,0.0,0.0,0.0,20.2,0.102,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00141,2.4e-06,0.0,0.0
REACH,39,0,4,29.1,0.00165,0.000336,0.00131,0.0,3.41e-08,0.0,0.0,0.00155,0.000384,0.00062,0.000104,0.556,0.117,0.0,0.0404,0.0,0.0114,4.37e-05,7.46e-05,3.65e-11,0.0,0.0,0.0,45.4,7.28,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.169,0.000178,0.0,0.0
REACH,43,0,4,19.5,0.00113,0.000984,0.000148,0.0,5.72e-08,0.0,0.0,5.55e-05,4.16e-05,0.000167,0.000115,0.388,0.337,0.0,0.00963,0.0,0.000521,5.56e-05,0.000348,1.68e-13,0.0,0.0,0.0,31.1,21.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.347,0.000463,0.0,0.0
REACH,2,0,5,28.3,0.000521,4.89e-05,0.000472,0.0,4.3e-08,0.0,0.0,4.81e-05,3.26e-06,0.000144,8.24e-06,0.402,0.0374,0.0,0.00468,0.0,0.000341,4.82e-05,3.07e-05,4.84e-13,0.0,0.0,0.0,13.6,1.43,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0424,3.9e-05,0.0,0.0
REACH,8,0,5,109.0,0.001,4.16e-06,0.000998,0.0,2.5e-08,0.0,0.0,0.00068,8.21e-07,0.000473,1.01e-06,1.28,0.00537,0.0,0.000335,0.0,1.87e-05,0.000109,2.01e-06,2.16e-11,0.0,0.0,0.0,26.1,0.128,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00573,3.02e-06,0.0,0.0
REACH,11,0,5,173.0,6.71e-05,8.56e-06,5.85e-05,0.0,5.46e-08,1.09e-06,0.00508,1.01e-05,9.9e-07,2.6e-05,2.23e-06,0.052,0.00704,0.008,0.00125,0.0021,0.000222,5.96e-05,1.79e-05,3.65e-13,0.0,0.0,0.0,1.56,0.262,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00851,2.01e-05,0.0,0.0
REACH,15,0,5,58.8,0.000752,0.0,0.000752,0.0,5.55e-08,0.0,0.0,8.24e-05,0.0,0.000247,0.0,0.28,0.0,0.0,0.0,0.0,0.0,8.25e-05,0.0,1.75e-12,0.0,0.0,0.0,16.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
REACH,28,0,5,90.7,0.00219,0.0,0.00219,0.0,6.01e-08,0.0,0.0,0.000115,0.0,0.000344,0.0,0.378,0.0,0.0,0.0,0.0,0.0,0.000115,0.0,8.65e-13,0.0,0.0,0.0,47.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
REACH,33,0,5,126.0,0.000302,0.0,0.000302,0.0,5.3e-08,0.0,0.0,5.26e-05,0.0,0.000158,0.0,0.00775,0.0,0.00076,0.0,0.0,0.0,5.41e-05,0.0,1.82e-12,0.0,0.0,0.0,6.57,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
REACH,38,0,5,50.6,0.000732,0.0,0.000732,0.0,4.35e-08,0.0,0.0,0.00011,0.0,0.00033,0.0,0.0566,0.0,0.0,0.0,0.0,0.0,0.00011,0.0,2.9e-12,0.0,0.0,0.0,15.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
REACH,39,0,5,29.1,0.00124,0.000202,0.00103,0.0,3.53e-08,0.0,0.0,4.48e-05,4.06e-06,0.000135,8.22e-06,0.471,0.0798,0.0,0.0401,0.0,0.0108,4.49e-05,5.12e-05,7.01e-14,0.0,0.0,0.0,32.2,4.28,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.131,5.94e-05,0.0,0.0
REACH,43,0,5,19.5,0.000848,0.000631,0.000219,0.0,5.91e-08,0.0,0.0,5.74e-05,3.41e-05,0.000172,9.03e-05,0.329,0.244,0.0,0.00613,0.0,0.00063,5.74e-05,0.000364,3.08e-13,0.0,0.0,0.0,22.1,13.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.251,0.000454,0.0,0.0
REACH,2,0,6,28.3,0.000414,4e-05,0.000374,0.0,4.16e-08,2.77e-09,9.86e-06,4.65e-05,3.23e-06,0.00014,7.98e-06,0.318,0.0308,0.0,0.00414,0.0,0.000356,4.66e-05,3.13e-05,7.36e-13,0.0,0.0,0.0,10.4,1.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0353,3.93e-05,0.0,0.0
REACH,8,0,6,109.0,0.000806,5.18e-06,0.000801,0.0,2.42e-08,8.08e-10,5.03e-06,0.000105,5.3e-07,0.000315,1.36e-06,0.974,0.00608,0.0,0.000471,0.0,2.34e-05,0.000105,2.89e-06,2.59e-11,0.0,0.0,0.0,20.2,0.142,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00658,4.25e-06,0.0,0.0
